text,label
Mình không còn đủ sức lực để có thể hy vọng vào ngày mai nữa.,6
Cảm giác như có một người nào khác đang sống cuộc đời của mình vậy.,5
Mình không biết phải làm gì để có thể trấn an bản thân mình lúc này.,1
Không biết mình có tiết kiệm đủ tiền cho những kế hoạch tương lai không.,1
Mình thích cảm giác được đi du lịch và khám phá thế giới.,0
Mình cảm thấy vô cùng thất vọng vì đã đặt quá nhiều niềm tin vào họ.,3
"Nỗi đau này sẽ không bao giờ kết thúc, phải không?",6
Mình đã từ bỏ việc cố gắng làm hài lòng tất cả mọi người.,5
Mình cảm thấy như đang diễn một vai không phải là mình suốt cả ngày.,5
Mình cứ nghĩ mãi về những rủi ro tiêu cực có thể xảy ra.,1
Mình thà chịu đựng nỗi đau thể xác còn hơn là cảm giác này.,6
Ánh sáng buổi sáng chiếu qua khe cửa khiến mình cảm thấy khó chịu.,2
Mình không còn đủ sức lực để có thể chiến đấu với những con quỷ trong đầu mình nữa.,6
Cảm giác thật trống vắng mỗi khi xem lại những bức ảnh cũ.,4
Mình không thể chịu được cái kiểu làm việc thiếu chuyên nghiệp này.,2
"Hôm nay là một ngày dài, mình kiệt sức rồi.",5
"Mình đã hy vọng vào một kết quả tốt hơn, nhưng thực tế lại quá phũ phàng.",3
Mình trân trọng những mối quan hệ tốt đẹp mà mình đang có.,0
Tại sao cái nút bấm này lại không hoạt động vào lúc này chứ?,2
Đôi khi mình tự hỏi sự tồn tại của mình có ý nghĩa gì.,6
Thật tuyệt khi nhận được một lời khen bất ngờ từ một người lạ.,0
Mình vừa hoàn thành một công việc khó nhưng chỉ cảm thấy trống rỗng hơn.,6
Cứ phải chờ đợi người khác trong vô vọng thật là sốt ruột.,2
Lại phải tham gia một cuộc họp dài dòng mà không có kết quả gì.,2
Hôm nay mình đã nhận được lương rồi.,0
Mình không còn đủ sức để chiến đấu với số phận nghiệt ngã này nữa.,6
Kỳ nghỉ này không được thư giãn và thoải mái như mình đã tưởng tượng.,3
Mình thích màu xanh của cây cối sau khi trời vừa tạnh mưa.,0
Mình mệt mỏi đến mức không còn muốn giải thích hay tranh cãi với ai nữa.,5
Gặp lại bạn cũ thật mệt mỏi vì họ mong đợi một con người đã không còn tồn tại nữa.,5
Mình chỉ muốn tất cả mọi thứ có thể kết thúc trong sự yên bình và tĩnh lặng.,6
Mình sợ rằng mình sẽ quên mất cách để yêu thương một người.,1
Mình thích việc tự tay làm những món đồ thủ công nhỏ xinh để trang trí.,0
Chuyến đi này hoàn toàn là một sự lãng phí thời gian và tiền bạc.,3
Mình không thể ngừng việc suy nghĩ quá nhiều về mọi thứ.,1
Mình ước gì mình có thể ngủ một giấc và không bao giờ phải tỉnh lại nữa.,6
Mình nhớ những món ăn quen thuộc mà mẹ vẫn thường hay nấu.,4
Cảm giác như mình đang sống trong một bức ảnh cũ đã ngả màu.,4
Mình quá mệt mỏi với việc phải luôn so sánh bản thân với người khác.,5
Lướt qua danh bạ điện thoại và nhận ra không có ai để mình có thể gọi lúc này.,4
Đôi khi mình chỉ muốn có một người bạn chỉ để ngồi im lặng cùng nhau.,4
Hôm nay mình học được một từ mới rất hay.,0
Hôm nay là sinh nhật mình nhưng dường như chẳng có ai nhớ cả.,4
Mình cứ có cảm giác như mọi người đang nhìn chằm chằm và phán xét mình.,1
Mình thấy vui vì đã giữ được lời hứa với một người bạn.,0
Mình cảm thấy tâm hồn mình thật sự tĩnh lặng vào lúc này.,0
Hôm nay mình đã tình cờ gặp lại một người bạn cũ.,0
Mình chán nản với việc phải luôn tỏ ra là mình hoàn hảo trong mắt người khác.,5
"Mình không còn cảm thấy sợ hãi, vì mình không còn gì để mất.",1
Việc chăm sóc cây cối giúp mình cảm thấy thư thái hơn.,0
Mình ghét phải làm việc chung với những người không có tinh thần hợp tác.,2
Tại sao mọi người không thể để đồ đạc đúng nơi quy định chứ?,2
Mình đang rất hứng thú với lĩnh vực trí tuệ nhân tạo.,0
Cơn đau đầu âm ỉ này dường như không bao giờ chịu dứt.,5
Mình không còn trông mong vào các ngày lễ hay sinh nhật nữa.,4
Hơi thở của mình đôi khi trở nên thật nặng nhọc.,5
Mình không thể tin được rằng sẽ có một ngày mình cảm thấy thật sự vui vẻ trở lại.,6
Mình chỉ muốn một sự tĩnh lặng đến mức có thể nghe thấy tiếng tim mình ngừng đập.,6
Chắc mình sẽ gọi điện cho vài người bạn xem có ai rảnh đi cà phê không.,0
Tại sao họ không thể trả lời email một cách rõ ràng và đi thẳng vào vấn đề?,2
Cảm giác như mình đang bước đi trên một lớp băng rất mỏng.,1
Họ đã không giữ lời hứa sẽ đến giúp đỡ mình trong lúc khó khăn.,3
Thành phố này đông đúc là thế mà sao mình vẫn thấy cô độc.,4
Mình thực sự không biết phải làm gì với tương lai mờ mịt của mình.,5
Nỗi đau này sẽ còn theo mình đến cuối cuộc đời này.,6
Thỉnh thoảng mình lại nói chuyện một mình.,4
Mình cảm thấy như mình đang phải sống trong một bóng tối vĩnh cửu.,6
Việc đi bộ giúp mình suy nghĩ mọi thứ rõ ràng hơn.,0
Cảm giác như mình đang lãng phí những năm tháng đẹp nhất của cuộc đời mình.,5
Họ đã không trân trọng sự tin tưởng mà mình đã dành cho họ.,3
Tại sao mình lại không thể làm đúng ngay từ lần đầu tiên chứ?,5
Mình bây giờ chỉ còn là một cái bóng của chính mình ngày xưa.,6
Căn phòng này đôi khi giống như một cái nhà tù.,4
Mình cảm thấy dễ bị tổn thương hơn bao giờ hết.,4
Mình ước có ai đó để cùng mình đi dạo dưới một cơn mưa.,4
"Mọi thứ đều vô nghĩa, cố gắng nữa cũng chẳng để làm gì.",6
"Cảm giác như mình đang lừa dối cả thế giới khi nói ""mình ổn"".",5
Mình đã thực sự tin rằng lần này mọi thứ sẽ khác đi.,3
Mình đang lên danh sách những thứ cần mua sắm cho tháng này.,0
Mình cứ có cảm giác bất an mỗi khi phải đi qua con đường tối này.,1
Mình không còn một chút cảm hứng nào để có thể tiếp tục làm việc.,5
Hôm nay mình đã dậy sớm để tập thể dục.,0
Mình không thể tìm thấy một tia sáng nào trong bóng tối này.,6
"Mình sợ buổi sáng, vì đó là lúc một ngày mệt mỏi nữa lại bắt đầu.",1
Mình muốn biết cách làm một món đồ thủ công đơn giản.,0
Mình cảm thấy như mình đang dần bị mọi người lãng quên.,4
Mình không còn tìm kiếm một câu trả lời cho bất cứ câu hỏi nào.,6
Nói chuyện với những người có chung sở thích thật là tuyệt vời.,0
Thật tệ khi phải ăn tối một mình trong sự im lặng đến đáng sợ.,4
Nỗi buồn này cứ âm thầm gặm nhấm tâm hồn của mình mỗi ngày.,4
Áp lực phải luôn tỏ ra hoàn hảo khiến mình cảm thấy kiệt sức.,1
Mình mệt mỏi đến mức không còn muốn làm gì khác ngoài việc đi ngủ.,5
Mình cảm thấy thất vọng vì đã không thể giúp được họ khi họ cần.,3
Mình cảm thấy lòng mình thật nhẹ nhàng và không vướng bận.,0
Mình chỉ muốn từ bỏ tất cả mọi thứ và đi đến một nơi thật xa.,5
"Hôm nay là một ngày khá bình lặng, không có gì đặc biệt.",0
Chỉ cần hoàn thành nốt việc này là có thể về nhà rồi.,0
Nhìn lại một bức ảnh vui vẻ ngày xưa còn đau hơn cả nỗi buồn của hiện tại.,4
Mình đang lên kế hoạch cho một chuyến đi tình nguyện.,0
Mình đang rất tò mò về nội dung của cuốn sách này.,0
Cảm giác bị bỏ rơi cứ lặp đi lặp lại.,4
Mình cảm thấy không một ai có thể hiểu được nỗi cô đơn này của mình.,4
"Mọi thứ, dù nhỏ nhất, đều cần một sự nỗ lực phi thường để thực hiện.",5
Nỗi trống rỗng trong lòng mình sẽ không bao giờ được lấp đầy.,6
Thật tệ khi phải trải qua một ngày sinh nhật hoàn toàn một mình.,4
Cảm giác thật thoải mái khi được là chính mình mà không cần phán xét.,0
Anh ấy đã không còn là người mà mình đã từng biết và yêu thương nữa.,3
Mình cảm thấy có động lực để sống một cuộc sống tốt đẹp hơn.,0
Việc viết ra những suy nghĩ của mình giúp mình cảm thấy nhẹ nhõm.,0
Mọi người đều có vẻ hạnh phúc trong thế giới riêng của họ.,4
Mình cảm thấy không thể hòa nhập được với nhóm bạn này.,4
Mình không chắc liệu mình có đủ sức khoẻ để hoàn thành công việc này.,1
Không biết mình có đủ kinh nghiệm để ứng tuyển vào vị trí đó không.,1
Mình cảm thấy vui vẻ khi xem lại những video hài hước.,0
Mình chỉ muốn có một ngày mà mình không phải đưa ra bất kỳ một lựa chọn nào.,5
Ánh nắng chiều chiếu vào phòng tạo thành những vệt sáng dài trên tường.,0
Tình hình giao thông vào giờ này thật là kinh khủng.,2
Mình đang tìm một căn hộ mới để có thể chuyển ra ở riêng.,0
Mình vừa tìm thấy một quán cà phê có không gian rất đẹp.,0
Mình thích khám phá những quán ăn ẩn mình trong các con hẻm nhỏ.,0
Mình không chắc liệu mình có đủ khả năng để đảm nhận trách nhiệm mới này không.,1
Mình cảm thấy như đang bị theo dõi bởi chính những thất bại của mình.,1
Mình không còn nhớ mùi vị của những món ăn mình từng rất thích nấu.,6
Họ đã giao thiếu hàng cho mình mà không hề thông báo trước.,2
Mình không thể nhớ được lần cuối cùng mình cảm thấy thực sự an toàn là khi nào.,1
Mình không còn chút năng lượng nào để giả vờ là mình đang vui vẻ.,5
Mình cảm thấy cuộc sống này thật thú vị và đáng để khám phá.,0
"Cố gắng cũng vậy thôi, kết quả cuối cùng rồi cũng sẽ chẳng đi đến đâu.",6
Mình đang nghĩ về một kỷ niệm vui trong quá khứ.,0
Mình cảm thấy may mắn vì có một công việc mình yêu thích.,0
Sự tồn tại của mình trên cõi đời này là một gánh nặng cho người khác.,6
Cảm giác như mình đang chạy một cuộc đua marathon không có vạch đích.,6
Mình đang cảm thấy rất hài lòng và mãn nguyện.,0
"Sắp tới phải chuyển nhà, mình lo không biết có quen được môi trường mới không.",1
Mình trở nên dễ cáu gắt với những chuyện không đâu.,2
Buổi hẹn hò đã không hề lãng mạn như mình đã tưởng tượng.,3
Mình cảm thấy mệt ngay cả khi vừa mới ngủ dậy.,5
Bạn có thể đừng làm phiền mình lúc này được không?,2
Lỡ như họ không thích con người thật của mình thì sao?,1
Mình thích cảm giác đi chân trần trên sàn nhà mát lạnh vào mùa hè.,0
Cảm giác như có một hòn đá tảng đang đè nặng trong lòng mình.,1
Cảm giác thật trống vắng khi trở về một căn phòng không có ai đợi.,4
Mình cần một lối thoát khỏi sự bế tắc và mệt mỏi triền miên này.,5
Hôm nay mình cảm thấy thật sự hạnh phúc và mãn nguyện.,0
Cái áo sơ mi này cần được là lại cho phẳng phiu.,0
Không biết họ có đang giận mình vì chuyện xảy ra ngày hôm qua không.,1
Chất lượng dịch vụ ở đây thực sự quá tồi tệ so với những gì họ nói.,3
Tại sao mình lại cảm thấy cô đơn ngay cả khi có người xung quanh?,4
Mình có cảm giác như mình đang làm những người thân yêu phải thất vọng.,5
Nỗi đau này sẽ là người bạn đồng hành của mình mãi mãi về sau.,6
Nhìn mọi người có một gia đình hạnh phúc làm mình thấy tủi thân vô cùng.,4
Mình cảm thấy rất khó chịu với cái cách họ ra lệnh cho mình.,2
"Nỗi đau này quá sức chịu đựng, mình không thể tiếp tục được nữa.",6
Thật vui khi không có kế hoạch gì và có thể làm bất cứ điều gì mình thích.,0
"Mình không còn gì để nói, và cũng không còn gì để có thể hy vọng.",6
Mình cảm thấy như mình đang sống trong một cơn ác mộng không thể tỉnh dậy.,6
Giá như có thể tắt đi những suy nghĩ tiêu cực trong đầu.,6
Mình cảm thấy rất vui và yêu đời một cách lạ thường.,0
Mình không còn thấy hứng thú với việc tìm hiểu những điều mới mẻ.,6
Mình đã giải thích rất rõ ràng rồi mà tại sao cậu ấy vẫn không chịu hiểu?,2
Mình thích khám phá những quán ăn ẩn mình trong các con hẻm nhỏ.,0
Mình có cảm giác như mình không xứng đáng có được một giấc ngủ yên bình.,5
Ngày mai mình định sẽ đi đến hiệu sách để tìm vài cuốn mới.,0
Mình thực sự chán nản với việc phải luôn tỏ ra là mình ổn và mạnh mẽ.,5
Mình cảm thấy như có một thứ gì đó bên trong mình đã vỡ nát không thể hàn gắn được nữa.,6
Dường như không còn gì có thể làm mình cảm thấy khá hơn được nữa.,6
Mình không còn chút động lực nào để cố gắng nữa.,5
Cảm giác như mình đang sống trong một thế giới song song với mọi người.,4
Mình thất vọng vì chính bản thân mình đã quá yếu đuối và nhu nhược.,3
"Nỗi đau này dường như là vô tận, không bao giờ có điểm dừng.",6
Lỡ như họ không thích món quà mình đã chuẩn bị thì sao?,1
Mình không thể tìm thấy một lý do nào để ra khỏi nhà hôm nay.,5
Cảm giác như có một gánh nặng vô hình nào đó đang đè nặng lên vai mình.,1
Chuyến đi này hoàn toàn không như những gì mình đã từng tưởng tượng.,3
Mình quá mệt mỏi với việc phải luôn chạy theo kỳ vọng của người khác.,5
Mình đã bỏ ra rất nhiều công sức nhưng lại không được đền đáp một cách xứng đáng.,3
Mình cảm thấy vui vì đã giúp được một người bạn giải quyết vấn đề của họ.,0
Mình chỉ muốn biết rằng mình không phải là người duy nhất cảm thấy như vậy.,4
Mình cảm thấy thật may mắn khi có một sức khỏe tốt.,0
Mình đang lên kế hoạch để gây bất ngờ cho một người bạn.,0
Mình chỉ muốn tìm một nơi không có ai đưa ra lời phán xét.,4
"Mình không thể thực sự thư giãn, cơ thể lúc nào cũng căng cứng.",5
Mình cảm thấy như mình đã già đi cả chục tuổi.,5
Mình nghĩ mình nên bắt đầu học cách thiền định.,0
Tối nay mình chỉ muốn ở nhà một mình thôi.,4
Thật đáng tiếc khi một tài năng như vậy lại không được công ty trọng dụng.,3
Mình thích mùi không khí trong lành và mát mẻ sau cơn mưa rào.,0
Chiếc áo trắng này vừa mới giặt xong đã lại bị dính bẩn.,2
Nhìn mọi người sum vầy bên gia đình làm mình thấy chạnh lòng vô cùng.,4
Đôi khi mình tự làm đau bản thân chỉ để cảm thấy một điều gì đó thực tế.,6
Mình thấy hạnh phúc với những gì mình đang có.,0
Mình không thể chịu được cái kiểu nói chuyện trịch thượng của họ.,2
Mình đang cảm thấy rất lạc quan và yêu đời.,0
"Mình đã cố gắng hết sức rồi, nhưng dường như mọi thứ đều chống lại mình.",6
Mình cảm thấy nản lòng vì không nhìn thấy được bất kỳ sự tiến bộ nào.,3
Chỉ là... mình không ổn một chút nào.,4
Mình có cảm giác như mình đang nợ cả thế giới này một lời xin lỗi.,5
Mình cảm thấy như mình đang sống trong một bộ phim buồn không có hồi kết.,4
Mình chỉ muốn nằm yên trên sàn nhà lạnh lẽo và không nghĩ gì cả.,4
Mình cần một thời gian nghỉ ngơi để có thể tìm lại phương hướng.,5
Mình có cảm giác như mình đang sống vay mượn thời gian của người khác.,5
Mình đang có kế hoạch học thêm một ngoại ngữ mới.,0
Mình không thể tin rằng mọi thứ sẽ có ngày tốt đẹp hơn được.,6
Mình cảm thấy như mình là một sai lầm của tạo hóa.,6
Mình thực sự sợ phải nghe điện thoại từ những số máy lạ.,1
Chủ nhật này mình sẽ dành trọn vẹn thời gian cho gia đình.,0
Mình dành phần lớn thời gian trong ngày để mơ về một cuộc sống khác.,6
Mình cảm thấy như mình đang bị mắc kẹt trong một vòng luẩn quẩn không lối thoát.,5
Áp lực phải luôn tỏ ra hoàn hảo khiến mình cảm thấy thật ngột ngạt.,1
Lại một ngày cuối tuần nữa sắp trôi qua trong sự im lặng đến đáng sợ.,4
"Có một cửa hàng tiện lợi mới mở ở gần đây, rất tiện lợi.",0
Mình đã thực sự buông xuôi tất cả rồi.,6
Bộ phim này có một khởi đầu tuyệt vời nhưng kết thúc lại quá dở tệ.,3
"Ước gì có ai đó chỉ ngồi im lặng bên cạnh, không cần nói gì cả.",4
Mình cảm thấy như mình là một vị khách không mời trong cuộc sống của người khác.,4
Mình không còn thấy bất kỳ lý do gì để tồn tại trên cõi đời này nữa.,6
Mình đang cảm thấy rất thư thái và không còn căng thẳng.,0
Mình thường gật đầu và đồng ý với mọi thứ chỉ để cuộc trò chuyện kết thúc nhanh hơn.,5
"Mình không còn cảm thấy mình là một gánh nặng, vì mình không còn là gì cả.",5
Mình nhớ những ngày tháng vô tư lự khi còn đi học.,4
Mình sẽ thử một kiểu tóc mới vào lần cắt tóc tới.,0
Mình tự hào về sản phẩm mà cả nhóm đã cùng nhau thực hiện.,0
Có lẽ không còn bất cứ điều gì có thể cứu vãn được mình nữa rồi.,6
Nghe một bản nhạc du dương làm mình cảm thấy thật thư thái.,0
Lại mất kết nối internet đúng lúc mình đang làm việc dở dang.,2
Tại sao mình lại có thể mắc phải những sai lầm ngớ ngẩn như vậy?,5
Mình đã thử viết nhật ký nhưng chỉ viết được vài chữ rồi lại bỏ cuộc.,5
Mình ghét việc phải tuân theo những quy tắc cứng nhắc và vô lý.,2
Mình đang thử thách bản thân dậy sớm mỗi ngày.,0
Mình không chắc liệu mình có khóa gas cẩn thận trước khi ra ngoài chưa.,1
"Cuối tuần này mình không có kế hoạch gì đặc biệt, chỉ muốn nghỉ ngơi thôi.",0
"Mình chỉ muốn mọi người đừng hỏi mình có ổn không nữa, làm ơn.",2
Cảm giác như mình đang đứng chênh vênh bên bờ vực thẳm.,1
Bộ phim này không hay như mọi người vẫn ca ngợi.,3
Mình sợ phải đối mặt với những lời chỉ trích từ người khác.,1
Mình đang nghĩ về những kỷ niệm vui vẻ thời sinh viên.,0
Mình cảm thấy cô đơn giữa dòng người tấp nập và vội vã.,4
Mình sợ làm phiền người khác với những vấn đề của mình.,1
Cảm giác như mình đang bị kéo bởi hai luồng sức mạnh hoàn toàn trái ngược nhau.,5
Mình không còn biết cách để bắt đầu một ngày mới như thế nào.,6
Có những khoảng thời gian trong ngày mà mình hoàn toàn không nhớ đã làm gì.,5
Lại phải điền thông tin cá nhân vào một biểu mẫu dài dòng và vô nghĩa.,2
"Mình không còn khóc vì những chuyện buồn cụ thể, mình khóc vì tất cả mọi thứ.",4
Mình sẽ kiểm tra lại email một lần nữa trước khi đi ngủ tối nay.,0
Mình không còn tìm kiếm một lý do để tiếp tục sống.,6
Không biết bác sĩ sẽ nói gì về kết quả khám sức khỏe của mình.,1
Lại một dịp cuối tuần nữa sắp trôi qua trong sự cô quạnh.,4
Có lẽ mình đã lựa chọn sai con đường sự nghiệp ngay từ đầu.,5
Mình cảm thấy hào hứng với những dự định trong tương lai.,0
Mình không thể tin được là mình lại phải làm lại toàn bộ báo cáo này.,2
Mình cảm thấy bị tách biệt hoàn toàn khỏi thế giới xung quanh.,4
Sao họ có thể để con chó của họ sủa inh ỏi cả ngày như vậy được nhỉ?,2
Lại một cuối tuần nữa trôi qua mà không có ai rủ đi chơi.,4
Chất lượng dịch vụ ở đây tệ hơn rất nhiều so với những gì họ quảng cáo.,3
Mình đang tận hưởng sự tĩnh lặng của buổi tối.,0
Cảm giác như mình đang bị kéo xuống đáy biển bởi một mỏ neo vô hình.,6
Mình cảm thấy lòng mình thật an yên.,0
Mình đã phải nói đi nói lại chuyện này không biết bao nhiêu lần rồi.,2
Cứ như mình đang đi lùi trong khi cả thế giới đang tiến về phía trước.,4
Việc đọc sách trước khi ngủ giúp mình dễ ngủ hơn.,0
Mình kiệt sức đến nỗi không còn muốn nói chuyện với ai nữa.,5
Mình chỉ muốn chìm vào trong sự im lặng hoàn toàn.,4
Hôm nay mình đã giúp một du khách tìm đường.,0
Mình đang lên kế hoạch cho một bữa tiệc bất ngờ cho bạn thân.,0
Nỗi đau này sẽ còn ám ảnh mình mãi mãi về sau.,6
Mình không còn một chút cảm hứng nào để có thể sáng tạo nữa.,5
Lại thêm một cuộc họp kéo dài mà không giải quyết được vấn đề gì.,2
Mình chỉ muốn khóc một trận thật to cho vơi đi hết nỗi lòng.,4
Mình cảm thấy như mình có thể làm được tất cả mọi thứ vào lúc này.,0
Cảm giác như có một cái hố đen trong lồng ngực đang nuốt chửng mọi thứ.,6
Cảm giác thấp thỏm này làm mình không thể tập trung vào công việc.,1
Mình đã mất cả buổi chiều quý giá chỉ để chờ đợi một người.,2
Mình muốn thử một món ăn đặc sản mà mình chưa bao giờ ăn.,0
Mình không còn chút năng lượng nào để đối mặt với một ngày mới.,5
Mình ước có ai đó để cùng mình đi dạo trong một công viên gần nhà.,4
Mình sẽ dành thời gian để gọi điện hỏi thăm ông bà.,0
"Mình chỉ muốn được yên nghỉ, theo đúng nghĩa của từ đó.",6
"Mình không còn gì để nói nữa, thật sự là vậy.",6
Mình cảm thấy như mình đang đóng vai phụ trong cuộc đời của tất cả mọi người.,4
Sao mọi thứ xung quanh cứ vô nghĩa thế nào ấy.,6
Mình đang dần trở nên vô hình ngay trong chính cuộc đời của mình.,4
Danh sách đồ cần mua ở siêu thị hôm nay có vẻ khá dài.,0
Đôi khi mình cảm thấy lạc lõng ngay trong chính gia đình của mình.,4
Mình ghét cái cảm giác bị người khác hiểu lầm ý của mình.,2
Mình không còn khả năng tưởng tượng ra một tương lai hạnh phúc nữa.,6
Tờ lịch trên tường báo hiệu rằng sắp hết một tháng nữa rồi.,0
Mình sẽ tham gia một buổi workshop làm gốm vào tuần sau.,0
Mình đã ngừng việc phải xin lỗi vì đã cảm thấy buồn.,5
Mình đang tìm hiểu thêm về một chủ đề mà mình rất quan tâm.,0
Thật tuyệt khi được chia sẻ niềm vui của mình với mọi người.,0
Bên ngoài trời có vẻ đang nổi gió khá lớn.,0
Mình không thể tìm thấy dù chỉ một lý do nhỏ nhoi nào để tiếp tục cố gắng.,6
Cảm giác như mình đang sống trong một bản nháp lỗi của một cuộc đời.,5
Thật tuyệt khi nhận được một lời động viên đúng lúc.,0
Mình đã cố gắng rất nhiều nhưng vẫn không đạt được mục tiêu đề ra.,3
Mình không còn tin vào bất cứ điều gì tốt đẹp sẽ xảy ra với mình nữa.,6
Có một phần trong mình chỉ đứng lùi lại và thương hại con người đang đau khổ này.,4
Mình cảm thấy như mình đang bị mắc kẹt trong một lối mòn không lối thoát.,5
Mình cảm thấy như mình đang sống chỉ để đếm những ngày trôi qua.,5
Lỡ như mình không thể hoàn thành công việc đúng thời hạn thì sao?,1
Tại sao mình lại không thể làm tốt được như những người khác?,5
Mình cảm thấy như sự tồn tại của mình đang làm phiền cả vũ trụ.,5
Bầu trời ngoài kia cũng xám xịt như chính tâm trạng của mình.,4
Một ngày lễ nữa lại đến mà mình vẫn chỉ có một mình bầu bạn.,4
Mỗi một tin nhắn chưa đọc là thêm một gánh nặng.,5
Mình không còn nhận ra con người đầy nhiệt huyết của mình ngày xưa nữa.,5
Mình quá mệt mỏi với việc phải luôn chạy theo những tiêu chuẩn của xã hội.,5
Cảm giác như mình đang bị một thế lực vô hình nào đó kéo xuống đáy.,6
Việc lên kế hoạch trước giúp mình cảm thấy chủ động hơn.,0
Mình đã quá quen với việc ăn tối một mình trong căn phòng trống này.,4
Mình cảm thấy mình đang làm phiền người khác ngay cả khi mình chỉ im lặng.,5
Có một cuộc chiến dữ dội đang diễn ra bên trong tâm trí mình.,5
Mình cảm thấy như mình đang phải sống trong một cơn ác mộng lặp đi lặp lại.,6
Mình chỉ muốn tất cả mọi thứ có thể kết thúc trong sự im lặng và bình yên.,6
Mình đang nghĩ về một món quà ý nghĩa để tặng bạn thân.,0
Mỗi ngày trôi qua đều thật nặng nề.,5
Mình đã ngừng việc tìm kiếm những bài hát buồn để nghe.,4
"Lại kẹt xe nữa, chắc chắn mình sẽ bị trễ hẹn.",2
Mình cảm thấy không một ai có thể lấp đầy khoảng trống này trong tim.,4
Mình cảm thấy biết ơn vì đã được sinh ra trên cõi đời này.,0
Mình không còn biết phải bám víu vào đâu trong cuộc sống này.,6
Cảm giác như mình đang bị mắc kẹt lại trong một khoảnh khắc của thời gian.,6
Mình hài lòng với những gì mình đã làm được trong tuần qua.,0
Mình thật sự mệt rồi.,5
Cảm giác thấp thỏm lo âu này làm mình không thể nào ngủ được.,1
Mình yêu cái cảm giác được cuộn tròn trong chiếc chăn ấm để đọc sách.,0
Mình nhớ những cuộc trò chuyện thâu đêm suốt sáng với người bạn thân cũ.,4
Mình đang lên kế hoạch để có thể cải thiện bản thân mỗi ngày.,0
Cuối tuần này mình sẽ được gặp lại những người bạn thân lâu năm.,0
Mình cảm thấy sẵn sàng cho một tuần làm việc mới đầy năng lượng.,0
Mình cảm thấy vui vẻ khi nhìn thấy nụ cười của người khác.,0
Sáng nay mình đã giải quyết xong một công việc tồn đọng khá lâu.,0
Mình cảm thấy biết ơn vì một ngày trôi qua thật bình yên.,0
"Hôm nay mình lại bỏ bữa, chẳng thấy đói chút nào.",5
Mình không thể ngừng lo lắng về những điều mà mình không thể kiểm soát.,1
Mình cảm thấy như mình đang già đi nhanh hơn tất cả mọi người.,5
Mình không thể tin được là họ lại đối xử với khách hàng như vậy.,2
Mình cảm thấy thật tuyệt khi được học một điều gì đó mới mỏi.,0
Mình lo rằng cơn ho dai dẳng này là dấu hiệu của bệnh gì đó nghiêm trọng.,1
Thật tệ khi phải chứng kiến mọi người dần dần rời xa mình.,4
Món quà mình mong chờ nhất lại không phải là thứ mình nhận được.,3
Năm tới mình dự định sẽ học thêm một văn bằng nữa.,0
Buổi đào tạo kỹ năng mềm chiều nay khá hữu ích.,0
Mình cảm thấy như mình đang dần mất đi hết màu sắc.,6
Mình chỉ muốn tất cả mọi thứ có thể kết thúc trong sự im lặng.,6
Hôm nay là ngày lễ nhưng mình chẳng có ai ở bên cạnh để chia sẻ.,4
Mình không còn nhìn thấy bất kỳ lý do gì để có thể tiếp tục cuộc sống này.,6
Mình mệt mỏi đến mức không còn muốn làm bất cứ một điều gì nữa.,5
Tại sao mãi mà họ vẫn chưa trả lời email của mình?,1
Hy vọng lát nữa mình sẽ không nói điều gì ngớ ngẩn.,1
"Mình đã tin rằng mọi thứ rồi sẽ ổn thôi, nhưng không phải vậy.",3
Mình cảm thấy thật may mắn vì nhiều điều trong cuộc sống.,0
Nghe một bản nhạc jazz nhẹ nhàng vào lúc này thật là hợp.,0
Mình không còn đủ sức để tranh luận hay bảo vệ quan điểm của mình nữa.,5
Mình đã chấp nhận số phận hẩm hiu và bất hạnh của mình.,6
Việc viết nhật ký mỗi ngày là một thói quen tốt.,0
Liệu họ có còn nhớ đến sự tồn tại của mình hay không?,1
Mình thích không khí ấm cúng của những buổi họp mặt gia đình.,0
Mình thích cảm giác được ngồi đọc sách dưới một gốc cây râm mát.,0
Mình thích cảm giác được ngắm nhìn thành phố từ trên cao.,0
Mình thấy một vết bầm trên người nhưng không nhớ nó từ đâu ra.,5
Mình không còn biết cách để an ủi người khác khi họ buồn.,4
Mình cảm thấy may mắn vì có một công việc ổn định.,0
Tại sao họ có thể đậu xe chắn hết cả lối đi chung như thế này?,2
Mình đang nghe một playlist nhạc Lofi để có thể thư giãn đầu óc.,0
Mình không còn biết cách để phải bắt đầu lại từ đầu như thế nào.,6
Mình biết ơn vì có những người đồng nghiệp tuyệt vời và luôn hỗ trợ.,0
Mình không biết phải bắt đầu câu chuyện như thế nào trong buổi gặp mặt sắp tới.,1
"Cứ phải nhắc đi nhắc lại một việc đơn giản, thật là phiền phức.",2
Đôi khi mình cảm thấy một cơn giận dữ vô cớ bùng lên từ trong lồng ngực.,2
Chẳng còn một chút hy vọng nào cho một tương lai tốt đẹp hơn.,6
Mình không còn biết cách để yêu thương chính bản thân mình.,5
Cảm giác như mình đang đi trên một con đường dài vô tận không có đích đến.,6
Họ đã làm hỏng hết mọi kế hoạch mà mình đã chuẩn bị.,2
Mình đã chấp nhận một sự thật rằng mình sẽ không bao giờ có được hạnh phúc.,6
Cảm giác bất an này cứ đeo bám lấy mình suốt cả ngày dài.,1
Mình thích cảm giác của không khí trong lành sau một cơn mưa.,0
Mọi thứ dường như đang đi đúng vào quỹ đạo của nó.,0
